conversationId;issue;conversationStart;emitDate;purpose;userId;participantId;sessionId;value
a42ade15-2e7b-4df5-aa00-f4bdc59873c8;TNOTRESPONDING_OUT_OF_INTERVAL;2026-03-10T02:45:22.098Z;2026-03-10T13:42:41.755Z;agent;32f4a45e-5417-4d86-8839-269504958467;ab5b1bd2-f8c7-4994-91b8-f78889d18764;757dc33a-145f-4fb8-a747-835860253e8a;30224
b15a27ef-1a3d-4438-bbbc-c7a54113a201;TNOTRESPONDING_OUT_OF_INTERVAL;2026-03-09T14:56:59.990Z;2026-03-10T21:00:42.914Z;agent;ab318b9e-a690-47cd-9ed6-87012d29e4ae;b6c5bebd-2442-47ec-a7c4-bafacb0b2568;e9c1b742-a5d9-4345-b643-98e8b4b5f4c0;12664
