conversationId;issue;conversationStart;emitDate;purpose;userId;participantId;sessionId;value
d74ccaf5-66d1-446c-85b3-a516b5ae6cb9;TNOTRESPONDING_OUT_OF_INTERVAL;2026-02-19T23:17:05.061Z;2026-02-20T13:30:12.794Z;agent;3c476e92-f8f6-4b91-931b-4d1dee00e346;7d8b7406-bb38-4b9c-b35b-d4b1d176bdad;fe55a4c6-3e4c-46a8-89d8-dbb0e7187713;1983
87ee835e-f320-4eaa-bb4b-981b2d345a8b;TNOTRESPONDING_OUT_OF_INTERVAL;2026-02-19T00:59:45.432Z;2026-02-19T01:00:16.721Z;agent;a9d11b62-2ad2-453c-94a4-71ce60813ba2;32863d26-1d53-495f-9ead-17fcd3bd8df5;52aacb4b-2321-4362-ba58-facc074ae209;30269
